Benchmark Type,Benchmark Name,64,128,256,512,1024
NISwGSP,input-42-data_DHW-carpark,23.891,65.078,112.97,295.212,768.757
NISwGSP,input-42-data_NISwGSP-03_SantaMaria-all,19.914,49.763,124.097,320.937,848.025
NISwGSP,input-42-data_NISwGSP-05_SienaCathedral,18.264,57.092,125.426,313.719,689.138
NISwGSP,input-42-data_NISwGSP-10_SienaCathedralInterior,22.936,67.757,128.377,310.039,847.524
NISwGSP,input-42-data_DHW-forest,18.664,61.325,108.99,290.797,1107.86
NISwGSP,input-42-data_NISwGSP-Memorial_Hall,15.441,44.582,112.321,270.081,710.245
NISwGSP,input-42-data_NISwGSP-parrington,12.822,39.491,96.868,275.172,913.198
NISwGSP,input-42-data_APAP-conssite,17.379,46.145,103.969,250.19,654.066
NISwGSP,input-42-data_DHW-temple,16.111,37.52,106.444,261.273,765.06
NISwGSP,input-42-data_CAVE-eitan_office,36.02,36.485,77.624,206.619,598.104
NISwGSP,input-42-data_AANAP-building,17.944,49.101,109.899,286.502,758.142
NISwGSP,input-42-data_CAVE-times_square,37.835,39.756,92.621,253.324,630.504
NISwGSP,input-42-data_NISwGSP-04_SantaMaria2,16.302,44.886,119.122,314.168,893.919
NISwGSP,input-42-data_CAVE-church,19.706,48.82,111.669,227.521,598.99
NISwGSP,input-42-data_APAP-garden,18.805,56.956,124.395,286.981,786.046
NISwGSP,input-42-data_SPHP-street,16.81,41.838,115.992,279.896,735.405
NISwGSP,input-42-data_NISwGSP-06_SienaCathedralLibrary,14.003,40.887,112.163,324.605,767.865
NISwGSP,input-42-data_CAVE-seaport,17.657,50.826,95.044,292.946,704.35
NISwGSP,input-42-data_NISwGSP-09_SienaCathedralLibrary4,42.112,63.434,126.97,362.448,859.699
NISwGSP,input-42-data_CAVE-atrium,16.463,39.851,94.013,259.9,645.862
NISwGSP,input-42-data_SPHP-campus,18.194,63.433,139.319,387.125,1080.94
NISwGSP,input-42-data_NISwGSP-13_PalazzoPubblico2,16.536,47.535,115.469,286.759,635.085
NISwGSP,input-42-data_SPHP-park,15.107,47.454,115.066,319.117,864.659
NISwGSP,input-42-data_SPHP-garden,40.864,49.505,127.903,317.797,859.523
NISwGSP,input-42-data_SPHP-bridge,17.913,40.161,101.157,288.162,717.514
NISwGSP,input-42-data_APAP-train,18.525,47.191,127.423,354.985,769.3
NISwGSP,input-42-data_NISwGSP-grail,15.4,42.432,96.148,253.908,651.816
NISwGSP,input-42-data_CAVE-playroom-all,22.386,50.247,101.531,209.711,660.153
NISwGSP,input-42-data_NISwGSP-02_Uffizi,14.518,47.05,101.243,275.482,666.216
NISwGSP,input-42-data_SPHP-building,14.178,44.098,106.348,305.76,779.966
NISwGSP,input-42-data_AANAP-roundabout,17.871,37.03,96.642,264.503,780.79
NISwGSP,input-42-data_APAP-railtracks,17.425,43.331,127.941,313.604,793.64
NISwGSP,input-42-data_NISwGSP-03_SantaMaria,18.705,65.005,118.797,323.115,850.102
NISwGSP,input-42-data_CAVE-columbus_circle,12.625,47.346,85.706,211.74,784.493
NISwGSP,input-42-data_NISwGSP-12_PalazzoPubblico,21.515,47.259,118.847,286.392,702.183
NISwGSP,input-42-data_NISwGSP-07_SienaCathedralLibrary2,16.354,46.593,132.824,381.697,1462.68
NISwGSP,input-42-data_AANAP-skyline,16.648,54.135,109.347,300.864,773.228
NISwGSP,input-42-data_NISwGSP-08_SienaCathedralLibrary3,17.108,46.118,131.875,389.378,881.504
NISwGSP,input-42-data_NISwGSP-01_PisaCathedralInterior,35.06,56.764,100.166,306.213,648.714
NISwGSP,input-42-data_NISwGSP-11_PiazzaCampo,35.334,36.414,125.864,277.467,719.631
NISwGSP,input-42-data_NISwGSP-cise,16.615,47.962,76.437,226.339,599.841
NISwGSP,input-42-data_NISwGSP-denny,15.532,47.199,98.827,292.635,832.763
UDIS-D,testing_03,19.286,52.816,94.829,270.686,698.56
UDIS-D,testing_06,13.747,46.715,100.276,271.115,726.481
UDIS-D,testing_07,37.711,47.361,115.224,297.14,771.007
UDIS-D,testing_08,18.809,50.223,116.547,302.081,755.854
UDIS-D,testing_01,13.769,55.321,85.131,229.135,581.271
UDIS-D,testing_04,18.305,44.494,109.101,271.221,688.826
UDIS-D,testing_16,21.966,47.011,104.292,244.643,626.009
UDIS-D,testing_19,17.77,43.3,106.311,316.831,891.692
UDIS-D,testing_12,17.543,41.749,130.295,372.008,775.148
UDIS-D,testing_10,12.253,53.527,94.164,244.946,621.196
UDIS-D,testing_02,16.153,59.008,147.386,393.459,1097.94
UDIS-D,testing_18,15.957,54.674,96.648,289.482,562.594
UDIS-D,testing_15,19.914,44.029,119.196,340.455,903.631
UDIS-D,testing_13,20.377,42.159,95.931,328.015,828.451
UDIS-D,testing_05,23.168,43.161,112.436,307.319,700.573
UDIS-D,testing_09,18.782,43.952,79.046,189.721,521.298
UDIS-D,testing_20,15.878,49.379,106.674,276.624,752.936
UDIS-D,testing_14,17.368,49.754,92.286,368.155,933.89
UDIS-D,testing_11,18.782,51.519,94.336,284.57,799.332
UDIS-D,testing_17,16.932,48.323,103.827,310.337,730.683
Parallax_tolerant,Our_dataset_069,17.432,50.25,117.24,367.953,984.777
Parallax_tolerant,Our_dataset_035,15.283,50.778,117.482,335.994,1029.41
Parallax_tolerant,Our_dataset_057,14.064,39.316,90.461,280.211,681.491
Parallax_tolerant,APAP_dataset_009,14.712,51.955,88.555,268.384,714.133
Parallax_tolerant,Our_dataset_075,14.328,39.735,407.564,650.508,2915.49
Parallax_tolerant,Our_dataset_029,22.276,46.436,113.88,335.791,973.449
Parallax_tolerant,Our_dataset_007,15.889,53.976,122.098,326.167,905.451
Parallax_tolerant,Our_dataset_021,19.283,42.146,90.741,228.654,613.109
Parallax_tolerant,Our_dataset_023,20.347,53.231,104.86,323.134,699.888
Parallax_tolerant,Our_dataset_015,37.582,54.499,96.823,247.381,673.465
Parallax_tolerant,Our_dataset_041,20.35,40.097,143.658,363.914,1015.41
Parallax_tolerant,Our_dataset_005,15.681,33.696,90.514,238.247,572.908
Parallax_tolerant,Our_dataset_027,17.614,38.805,102.288,242.837,719.585
Parallax_tolerant,Our_dataset_055,17.495,34.782,87.58,226.453,570.778
Parallax_tolerant,APAP_dataset_005,14.651,55.68,83.697,211.057,538.96
Parallax_tolerant,Our_dataset_019,38.936,36.423,110.204,260.524,940.138
Parallax_tolerant,Our_dataset_025,15.47,37.716,110.114,260.458,757.847
Parallax_tolerant,Our_dataset_009,17.595,39.259,110.807,250.504,828.049
Parallax_tolerant,Our_dataset_059,16.706,56.777,116.604,296.374,867.502
Parallax_tolerant,Our_dataset_051,37.853,39.769,92.984,243.057,565.524
Parallax_tolerant,Our_dataset_053,25.828,57.465,116.448,312.368,955.351
Parallax_tolerant,Our_dataset_073,32.002,51.383,107.095,281.233,815.067
Parallax_tolerant,APAP_dataset_003,15.899,37.462,111.912,450.874,928.699
Parallax_tolerant,Our_dataset_067,17.222,44.042,118.941,322.846,998.538
Parallax_tolerant,Our_dataset_049,18.283,47.411,115.069,304.561,957.231
Parallax_tolerant,Our_dataset_001,40.59,39.918,89.167,244.07,586.847
Parallax_tolerant,Our_dataset_037,16.532,40.8,101.07,268.281,727.983
Parallax_tolerant,Our_dataset_063,15.781,58.457,125.587,382.718,893.101
Parallax_tolerant,Our_dataset_013,15.263,48.748,114.369,299.355,755.848
Parallax_tolerant,APAP_dataset_007,17.68,43.898,120.007,318.602,751.737
Parallax_tolerant,Our_dataset_047,15.247,78.561,146.328,399.579,1245.21
Parallax_tolerant,Our_dataset_043,16.434,35.356,117.208,326.781,855.933
Parallax_tolerant,Our_dataset_017,16.07,45.684,83.075,248.485,703.225
Parallax_tolerant,Our_dataset_045,18.256,55.003,88.864,243.338,637.678
Parallax_tolerant,Our_dataset_031,14.993,46.038,117.038,311.789,830.412
Parallax_tolerant,APAP_dataset_001,13.931,43.318,133.575,282.17,834.357
Parallax_tolerant,Failure_examples_f005,13.903,38.931,166.12,3120.7,730.396
Parallax_tolerant,Our_dataset_071,34.751,46.18,114.943,286.236,768.74
Parallax_tolerant,Our_dataset_003,17.415,37.98,109.689,302.473,715.485
Parallax_tolerant,Our_dataset_033,20.267,40.83,115.43,330.229,876.608
Parallax_tolerant,APAP_dataset_011,18.722,48.574,110.917,308.794,769.152
Parallax_tolerant,Failure_examples_f003,17.045,42.009,93.311,296.974,2170.47
Parallax_tolerant,Our_dataset_039,20.226,43.228,105.848,276.828,882.442
Parallax_tolerant,Our_dataset_011,17.812,42.192,113.189,270.796,852.781
Parallax_tolerant,Failure_examples_f001,36.745,98.805,183.577,407.678,962.78
