Benchmark Type,Benchmark Name,64,128,256,512,1024
NISwGSP,input-42-data_DHW-carpark,16.821,40.603,103.176,328.582,1019.31
NISwGSP,input-42-data_NISwGSP-03_SantaMaria-all,14.556,50.708,97.819,348.031,1020.5
NISwGSP,input-42-data_NISwGSP-05_SienaCathedral,14.938,31.315,108.293,340.953,824.996
NISwGSP,input-42-data_NISwGSP-10_SienaCathedralInterior,14.221,54.877,123.404,308.973,791.989
NISwGSP,input-42-data_DHW-forest,13.671,34.249,95.143,284.14,1225.11
NISwGSP,input-42-data_NISwGSP-Memorial_Hall,10.992,24.918,126.107,316.43,611.252
NISwGSP,input-42-data_NISwGSP-parrington,9.15,30.431,95.748,291.992,1021.76
NISwGSP,input-42-data_APAP-conssite,9.837,54.328,79.321,290.646,772.687
NISwGSP,input-42-data_DHW-temple,14.474,32.213,77.485,251.517,897.051
NISwGSP,input-42-data_CAVE-eitan_office,9.721,36.756,70.673,244.91,656.553
NISwGSP,input-42-data_AANAP-building,34.354,37.973,96.218,262.346,913.551
NISwGSP,input-42-data_CAVE-times_square,11.595,44.905,83.146,247.499,664.167
NISwGSP,input-42-data_NISwGSP-04_SantaMaria2,8.764,40.082,113.941,334.664,1121.13
NISwGSP,input-42-data_CAVE-church,12.401,40.986,82.748,224.054,625.053
NISwGSP,input-42-data_APAP-garden,13.415,36.096,95.858,284.458,820.155
NISwGSP,input-42-data_SPHP-street,9.736,32.794,118.476,267.111,718.597
NISwGSP,input-42-data_NISwGSP-06_SienaCathedralLibrary,8.071,24.225,113.43,307.494,996.019
NISwGSP,input-42-data_CAVE-seaport,10.94,49.596,99.103,272.228,689.871
NISwGSP,input-42-data_NISwGSP-09_SienaCathedralLibrary4,12.784,54.123,117.62,364.809,926.575
NISwGSP,input-42-data_CAVE-atrium,10.317,29.007,88.9,281.275,686.472
NISwGSP,input-42-data_SPHP-campus,10.921,41.442,127.88,478.444,1440.63
NISwGSP,input-42-data_NISwGSP-13_PalazzoPubblico2,10.469,34.384,90.746,298.171,715.027
NISwGSP,input-42-data_SPHP-park,8.633,96.705,110.545,398.319,1179
NISwGSP,input-42-data_SPHP-garden,13.209,60.021,116.031,333.633,1043.78
NISwGSP,input-42-data_SPHP-bridge,9.363,36.778,98.037,281.693,793.121
NISwGSP,input-42-data_APAP-train,34.327,58.496,126.32,389.669,1041.09
NISwGSP,input-42-data_NISwGSP-grail,11.393,28.984,82.01,245.438,792.943
NISwGSP,input-42-data_CAVE-playroom-all,12.005,28.49,83.423,265.38,763.606
NISwGSP,input-42-data_NISwGSP-02_Uffizi,27.667,48.098,96.807,270.119,853.718
NISwGSP,input-42-data_SPHP-building,8.801,48.119,108.894,299.577,883.115
NISwGSP,input-42-data_AANAP-roundabout,31.562,27.852,93.363,283.53,912.91
NISwGSP,input-42-data_APAP-railtracks,11.157,32.66,104.204,349.977,843.154
NISwGSP,input-42-data_NISwGSP-03_SantaMaria,14.096,30.151,109.101,347.82,881.668
NISwGSP,input-42-data_CAVE-columbus_circle,5.631,24.907,74.254,231.567,793.802
NISwGSP,input-42-data_NISwGSP-12_PalazzoPubblico,16.057,39.922,124.018,275.701,766.599
NISwGSP,input-42-data_NISwGSP-07_SienaCathedralLibrary2,9.713,41.343,119.434,432.636,1430.8
NISwGSP,input-42-data_AANAP-skyline,9.313,34.784,94.432,287.527,787.722
NISwGSP,input-42-data_NISwGSP-08_SienaCathedralLibrary3,15.271,37.632,142.031,379.64,903.34
NISwGSP,input-42-data_NISwGSP-01_PisaCathedralInterior,13.296,31.009,109.045,273.644,702.168
NISwGSP,input-42-data_NISwGSP-11_PiazzaCampo,22.696,34.45,119.081,284.063,932.208
NISwGSP,input-42-data_NISwGSP-cise,9.135,36.442,71.611,240.585,688.214
NISwGSP,input-42-data_NISwGSP-denny,10.252,49.804,104.783,323.93,773.181
UDIS-D,testing_03,12.383,29.122,96.24,248.904,623.849
UDIS-D,testing_06,9.925,40.468,94.457,307.487,680.707
UDIS-D,testing_07,11.258,31.548,88.966,234.537,715.566
UDIS-D,testing_08,12.692,29.697,106.522,340.12,1104.89
UDIS-D,testing_01,7.768,28.213,77.465,173.357,653.948
UDIS-D,testing_04,12.568,34.755,90.698,267.557,685.62
UDIS-D,testing_16,14.917,45.606,98.254,259.085,690.312
UDIS-D,testing_19,12.507,43.91,106.247,306.08,849.461
UDIS-D,testing_12,15.978,33.237,120.057,346.721,758.043
UDIS-D,testing_10,31.031,53.341,78.221,272.577,567.264
UDIS-D,testing_02,24.378,46.318,123.914,379.436,1096.32
UDIS-D,testing_18,11.743,34.655,83.742,295.158,571.535
UDIS-D,testing_15,12.967,36.915,106.727,326.228,949.033
UDIS-D,testing_13,19.911,47.681,103.849,343.203,867.255
UDIS-D,testing_05,34.364,50.424,101.513,350.159,705.114
UDIS-D,testing_09,10.679,32.718,77.872,211.234,551.343
UDIS-D,testing_20,10.468,27.969,97.675,269.634,791.434
UDIS-D,testing_14,11.994,29.667,80.914,379.902,1295.73
UDIS-D,testing_11,11.798,35.059,93.697,298.061,949.614
UDIS-D,testing_17,9.892,48.859,102.459,297.034,762.922
Parallax_tolerant,Our_dataset_069,11.521,33.509,109.18,386.987,956.174
Parallax_tolerant,Our_dataset_035,10.866,36.25,106.258,373.253,1201.14
Parallax_tolerant,Our_dataset_057,9.319,25.581,80.088,277.223,740.039
Parallax_tolerant,APAP_dataset_009,34.374,30.313,93.935,270.915,691.814
Parallax_tolerant,Our_dataset_075,8.608,26.179,133.197,309.687,2814.36
Parallax_tolerant,Our_dataset_029,16.12,31.279,109.379,326.026,1615.51
Parallax_tolerant,Our_dataset_007,9.442,35.019,109.338,319.75,923.195
Parallax_tolerant,Our_dataset_021,11.44,47.668,84.69,243.664,593.178
Parallax_tolerant,Our_dataset_023,14.404,32.97,99.947,336.841,864.383
Parallax_tolerant,Our_dataset_015,11.058,48.782,83.577,279.295,644.983
Parallax_tolerant,Our_dataset_041,9.579,29.249,166.543,392.886,966.044
Parallax_tolerant,Our_dataset_005,9.322,33.6,74.692,262.163,683.055
Parallax_tolerant,Our_dataset_027,10.816,47.938,84.977,257.908,657.463
Parallax_tolerant,Our_dataset_055,12.396,37.059,71.481,232.697,585.362
Parallax_tolerant,APAP_dataset_005,10.006,48.913,71.734,226.035,600.349
Parallax_tolerant,Our_dataset_019,11.608,45.884,92.806,289.147,946.797
Parallax_tolerant,Our_dataset_025,10.208,28.6,89.272,293,856.531
Parallax_tolerant,Our_dataset_009,12.615,32.087,106.522,309.837,871.531
Parallax_tolerant,Our_dataset_059,13.389,29.118,101.764,306.603,1041.35
Parallax_tolerant,Our_dataset_051,9.873,35.249,78.856,254.919,732.064
Parallax_tolerant,Our_dataset_053,11.117,46.544,114.506,317.52,1271.14
Parallax_tolerant,Our_dataset_073,8.992,35.128,92.03,280.364,895.438
Parallax_tolerant,APAP_dataset_003,30.002,32.612,98.175,318.064,1044.62
Parallax_tolerant,Our_dataset_067,10.819,34.114,106.26,281.86,1411.65
Parallax_tolerant,Our_dataset_049,15.817,31.345,104.569,299.085,930.404
Parallax_tolerant,Our_dataset_001,15.994,30.069,80.24,248.018,541.617
Parallax_tolerant,Our_dataset_037,10.812,42.594,94.642,262.28,776.011
Parallax_tolerant,Our_dataset_063,11.349,36.505,149.448,389.05,1204.35
Parallax_tolerant,Our_dataset_013,19.385,32.482,95.021,309.022,952.157
Parallax_tolerant,APAP_dataset_007,11.937,31.245,119.766,339.841,756.105
Parallax_tolerant,Our_dataset_047,34.084,42.925,145.532,458.335,1675.04
Parallax_tolerant,Our_dataset_043,12.706,27.85,91.588,319.158,1078.71
Parallax_tolerant,Our_dataset_017,11.679,31.714,80.402,231.946,661.851
Parallax_tolerant,Our_dataset_045,12.937,30.249,75.364,208.715,549.945
Parallax_tolerant,Our_dataset_031,10.773,48.561,106.711,327.345,812.804
Parallax_tolerant,APAP_dataset_001,9.497,43.463,83.425,291.438,825.452
Parallax_tolerant,Failure_examples_f005,10.94,39.091,143.2,5215.86,1091.17
Parallax_tolerant,Our_dataset_071,11.221,28.354,105.208,221.887,910.688
Parallax_tolerant,Our_dataset_003,12.158,25.258,117.343,285.045,676.914
Parallax_tolerant,Our_dataset_033,11.951,37.503,111.686,353.314,1121.49
Parallax_tolerant,APAP_dataset_011,27.459,30.428,106.032,332.719,736.094
Parallax_tolerant,Failure_examples_f003,9.87,37.004,79.936,281.893,2337
Parallax_tolerant,Our_dataset_039,12.869,34.702,100.654,257.972,858.342
Parallax_tolerant,Our_dataset_011,13.01,28.915,84.487,330.404,824.897
Parallax_tolerant,Failure_examples_f001,31.092,87.713,142.622,782.658,814.048
