Benchmark Type,Benchmark Name,64,128,256,512,1024
NISwGSP,input-42-data_DHW-carpark,13.964,29.468,74.951,226.811,684.553
NISwGSP,input-42-data_NISwGSP-03_SantaMaria-all,13.228,30.447,91.797,251.025,725.861
NISwGSP,input-42-data_NISwGSP-05_SienaCathedral,12.24,30.233,82.292,259.174,705.356
NISwGSP,input-42-data_NISwGSP-10_SienaCathedralInterior,11.927,50.372,103.932,265.266,638.342
NISwGSP,input-42-data_DHW-forest,11.469,28.154,87.405,247.788,991.703
NISwGSP,input-42-data_NISwGSP-Memorial_Hall,10.312,24.477,81.867,227.878,615.91
NISwGSP,input-42-data_NISwGSP-parrington,8.091,27.817,67.935,218.289,775.688
NISwGSP,input-42-data_APAP-conssite,10.654,27.831,74.184,225.275,611.956
NISwGSP,input-42-data_DHW-temple,33.897,37.509,81.977,241.759,656.237
NISwGSP,input-42-data_CAVE-eitan_office,31.663,27.176,64.912,204.3,550.181
NISwGSP,input-42-data_AANAP-building,11.03,38.545,80.262,234.374,740.426
NISwGSP,input-42-data_CAVE-times_square,27.765,39.853,74.296,219.341,620.089
NISwGSP,input-42-data_NISwGSP-04_SantaMaria2,15.729,28.262,118.743,275.832,771.085
NISwGSP,input-42-data_CAVE-church,11.5,50.362,87.168,196.491,582.133
NISwGSP,input-42-data_APAP-garden,36.034,34.24,90.842,246.62,655.432
NISwGSP,input-42-data_SPHP-street,10.282,32.447,90.706,237.59,694.484
NISwGSP,input-42-data_NISwGSP-06_SienaCathedralLibrary,8.217,35.915,89.492,259.076,662.721
NISwGSP,input-42-data_CAVE-seaport,12.989,41.935,72.826,242.973,653.589
NISwGSP,input-42-data_NISwGSP-09_SienaCathedralLibrary4,12.395,39.489,82.384,289.825,717.877
NISwGSP,input-42-data_CAVE-atrium,21.846,35.498,88.41,229.197,629.571
NISwGSP,input-42-data_SPHP-campus,18.242,31.14,99.652,285.49,872.23
NISwGSP,input-42-data_NISwGSP-13_PalazzoPubblico2,10.059,28.852,80.095,209.776,559.747
NISwGSP,input-42-data_SPHP-park,29.595,76.294,87.193,238.502,704.552
NISwGSP,input-42-data_SPHP-garden,13.28,46.64,94.444,269.907,794.57
NISwGSP,input-42-data_SPHP-bridge,24.594,30.458,88.643,240.246,575.114
NISwGSP,input-42-data_APAP-train,13.705,35.594,98.119,208.976,733.619
NISwGSP,input-42-data_NISwGSP-grail,30.052,25.393,91.319,205.319,691.265
NISwGSP,input-42-data_CAVE-playroom-all,12.941,45.05,69.451,225.26,590.828
NISwGSP,input-42-data_NISwGSP-02_Uffizi,18.865,41.657,84.985,226.257,608.382
NISwGSP,input-42-data_SPHP-building,8.76,46.522,83.587,248.574,680.982
NISwGSP,input-42-data_AANAP-roundabout,11.549,29.977,81.892,189.314,683.555
NISwGSP,input-42-data_APAP-railtracks,23.575,43.202,92.27,250.798,757.462
NISwGSP,input-42-data_NISwGSP-03_SantaMaria,36.713,31.855,107.086,258.612,729.97
NISwGSP,input-42-data_CAVE-columbus_circle,7.371,27.724,61.617,184.695,562.316
NISwGSP,input-42-data_NISwGSP-12_PalazzoPubblico,19.906,28.836,77.347,257.594,655.171
NISwGSP,input-42-data_NISwGSP-07_SienaCathedralLibrary2,8.475,29.675,120.611,301.609,957.367
NISwGSP,input-42-data_AANAP-skyline,34.585,28.43,77.525,239.865,735.298
NISwGSP,input-42-data_NISwGSP-08_SienaCathedralLibrary3,14.285,41.293,100.714,308.293,818.832
NISwGSP,input-42-data_NISwGSP-01_PisaCathedralInterior,11.318,37.42,81.339,242.184,648.403
NISwGSP,input-42-data_NISwGSP-11_PiazzaCampo,21.694,26.96,87.229,225.311,614.475
NISwGSP,input-42-data_NISwGSP-cise,10.719,26.773,70.962,195.317,621.494
NISwGSP,input-42-data_NISwGSP-denny,24.369,29.135,80.328,240.887,770.469
UDIS-D,testing_03,14.544,32.861,73.819,224.372,605.401
UDIS-D,testing_06,18.893,39.734,75.568,248.346,613.924
UDIS-D,testing_07,29.516,48.076,83.273,225.454,688.713
UDIS-D,testing_08,12.253,46.149,85.372,265.012,666.225
UDIS-D,testing_01,10.04,26.551,81.655,220.431,597.268
UDIS-D,testing_04,13.096,26.039,76.472,208.915,692.023
UDIS-D,testing_16,13.497,46.08,76.885,241.275,581.46
UDIS-D,testing_19,11.918,38.432,93.741,260.187,854.999
UDIS-D,testing_12,14.635,32.568,100.046,290.844,659.398
UDIS-D,testing_10,21.858,48.863,64.031,209.044,575.25
UDIS-D,testing_02,33.605,36.114,98.631,283.971,710.161
UDIS-D,testing_18,10.955,24.767,71.295,243.523,625.846
UDIS-D,testing_15,14.419,44.807,98.59,268.509,847.646
UDIS-D,testing_13,11.69,37.42,90.755,283.32,788.216
UDIS-D,testing_05,12.129,38.949,90.766,257.513,674.232
UDIS-D,testing_09,9.595,17.069,65.579,201.557,555.946
UDIS-D,testing_20,11.083,44.882,79.058,224.062,691.856
UDIS-D,testing_14,20.283,42.035,75.033,309.534,879.809
UDIS-D,testing_11,11.259,24.257,96.253,240.125,724.004
UDIS-D,testing_17,10.917,26.644,79.992,254.132,641.639
Parallax_tolerant,Our_dataset_069,19.542,31.231,84.443,273.808,860.303
Parallax_tolerant,Our_dataset_035,10.311,30.72,106.772,263.432,930.766
Parallax_tolerant,Our_dataset_057,19.269,36.659,73.347,254.964,609.001
Parallax_tolerant,APAP_dataset_009,11.028,23.756,71.721,218.574,719.41
Parallax_tolerant,Our_dataset_075,8.108,24.887,210.488,241.596,1468.53
Parallax_tolerant,Our_dataset_029,15.671,30.88,84.974,289.946,967.911
Parallax_tolerant,Our_dataset_007,21.966,32.686,112.183,274.049,894.661
Parallax_tolerant,Our_dataset_021,12.847,41.986,64.051,220.02,579.508
Parallax_tolerant,Our_dataset_023,35.939,45.985,79.754,274.343,771.986
Parallax_tolerant,Our_dataset_015,11.086,42.997,73.418,173.106,618.949
Parallax_tolerant,Our_dataset_041,10.756,40.954,110.727,288.059,926.746
Parallax_tolerant,Our_dataset_005,8.86,29.819,85.757,238.131,587.731
Parallax_tolerant,Our_dataset_027,10.108,27.043,70.918,166.623,615.31
Parallax_tolerant,Our_dataset_055,22.875,40.135,87.09,217.545,612.118
Parallax_tolerant,APAP_dataset_005,19.486,26.349,67.273,179.046,537.406
Parallax_tolerant,Our_dataset_019,20.239,40.82,80.591,245.547,739.635
Parallax_tolerant,Our_dataset_025,9.679,26.922,105.817,219.047,718.038
Parallax_tolerant,Our_dataset_009,11.423,42.689,102.925,242.436,741.563
Parallax_tolerant,Our_dataset_059,12.102,22.916,93.36,262.776,807.909
Parallax_tolerant,Our_dataset_051,31.858,31.505,61.864,194.732,558.895
Parallax_tolerant,Our_dataset_053,31.732,28.916,85.65,267.599,851.733
Parallax_tolerant,Our_dataset_073,10.351,27.121,75.664,268.093,685.489
Parallax_tolerant,APAP_dataset_003,35.835,36.106,92.031,252.887,829.436
Parallax_tolerant,Our_dataset_067,24.474,45.743,87.882,275.264,840.388
Parallax_tolerant,Our_dataset_049,27.674,43.068,97.923,181.421,852.587
Parallax_tolerant,Our_dataset_001,12.181,37.04,71.641,217.009,622.206
Parallax_tolerant,Our_dataset_037,22.897,36.485,93.588,249.237,705.683
Parallax_tolerant,Our_dataset_063,10.134,35.095,86.939,271.236,771.544
Parallax_tolerant,Our_dataset_013,8.979,40.48,81.662,218.344,732.886
Parallax_tolerant,APAP_dataset_007,33.757,29.434,82.857,288.505,640.307
Parallax_tolerant,Our_dataset_047,35.158,33.092,116.172,296.141,1166.72
Parallax_tolerant,Our_dataset_043,10.602,24.448,89.531,250.582,733.877
Parallax_tolerant,Our_dataset_017,11.513,25.207,75.493,181.638,611.811
Parallax_tolerant,Our_dataset_045,11.493,27.047,73.958,217.37,578.341
Parallax_tolerant,Our_dataset_031,22.594,43.424,74.167,260.611,675.04
Parallax_tolerant,APAP_dataset_001,34.38,34.961,77.795,228.303,728.31
Parallax_tolerant,Failure_examples_f005,27.315,38.11,102.113,1325.18,785.021
Parallax_tolerant,Our_dataset_071,10.105,25.793,82.209,272.284,772.665
Parallax_tolerant,Our_dataset_003,11.13,32.674,87.971,246.164,606.647
Parallax_tolerant,Our_dataset_033,12.557,50.105,91.012,268.807,786.006
Parallax_tolerant,APAP_dataset_011,13.182,28.795,91.144,244.487,763.774
Parallax_tolerant,Failure_examples_f003,31.541,22.839,70.522,286.815,1051.89
Parallax_tolerant,Our_dataset_039,12.653,30.86,71.728,180.466,784.068
Parallax_tolerant,Our_dataset_011,16.474,39.236,82.38,239.882,752.999
Parallax_tolerant,Failure_examples_f001,12.525,70.41,103.667,441.861,805.749
