Benchmark Type,Benchmark Name,64,128,256,512,1024
NISwGSP,input-42-data_DHW-carpark,77.744,111.774,150.545,329.312,740.767
NISwGSP,input-42-data_NISwGSP-03_SantaMaria-all,66.091,95.734,168.783,363.544,866.992
NISwGSP,input-42-data_NISwGSP-05_SienaCathedral,65.875,99.115,134.294,375.977,748.041
NISwGSP,input-42-data_NISwGSP-10_SienaCathedralInterior,62.987,92.321,161.364,358.14,849.726
NISwGSP,input-42-data_DHW-forest,56.153,92.582,157.774,344.686,1175.09
NISwGSP,input-42-data_NISwGSP-Memorial_Hall,50.949,61.605,120.535,325.354,752.892
NISwGSP,input-42-data_NISwGSP-parrington,41.37,106.406,130.375,319.355,901.961
NISwGSP,input-42-data_APAP-conssite,42.494,89.878,153.33,296.335,725.067
NISwGSP,input-42-data_DHW-temple,43.26,72.798,160.765,292.786,755.943
NISwGSP,input-42-data_CAVE-eitan_office,47.687,73.737,137.45,233.001,650.202
NISwGSP,input-42-data_AANAP-building,46.798,97.144,134.965,356.724,790.709
NISwGSP,input-42-data_CAVE-times_square,50.697,85.316,128.321,305.364,649.706
NISwGSP,input-42-data_NISwGSP-04_SantaMaria2,48.362,103.932,151.869,363.307,837.951
NISwGSP,input-42-data_CAVE-church,62.026,83.3,163.822,257.696,610.223
NISwGSP,input-42-data_APAP-garden,65.467,86.015,161.21,349.683,804.904
NISwGSP,input-42-data_SPHP-street,49.634,91.253,121.104,339.892,769.348
NISwGSP,input-42-data_NISwGSP-06_SienaCathedralLibrary,36.548,71.408,141.316,331.257,794.725
NISwGSP,input-42-data_CAVE-seaport,101.298,107.619,154.282,319.949,717.186
NISwGSP,input-42-data_NISwGSP-09_SienaCathedralLibrary4,33.004,98.93,193.43,381.355,870.933
NISwGSP,input-42-data_CAVE-atrium,44.759,73.959,127.92,293.205,660.675
NISwGSP,input-42-data_SPHP-campus,45.985,102.252,178.204,413.559,946.65
NISwGSP,input-42-data_NISwGSP-13_PalazzoPubblico2,55.429,76.621,129.308,300.199,723.092
NISwGSP,input-42-data_SPHP-park,37.064,127.122,163.27,304.368,798.203
NISwGSP,input-42-data_SPHP-garden,60.219,132.418,158.45,359.253,916.138
NISwGSP,input-42-data_SPHP-bridge,43.809,95.465,151.811,319.334,829.827
NISwGSP,input-42-data_APAP-train,48.731,97.007,164.344,372.234,915.321
NISwGSP,input-42-data_NISwGSP-grail,51.193,91.341,136.873,296.988,756.423
NISwGSP,input-42-data_CAVE-playroom-all,61.544,82.777,151.765,261.203,623.621
NISwGSP,input-42-data_NISwGSP-02_Uffizi,39.599,85.275,130.982,307.716,703.593
